Source,Target,Weight
1401,7667,1
1401,8207,1
1401,8819,1
1401,8904,2
1401,9118,1
1401,9324,3
1401,9505,2
1401,9638,1
1401,9943,2
1401,9954,1
1401,10109,6
1401,10237,4
1401,10657,2
1401,11520,1
1401,11659,2
1401,11919,3
1401,12091,1
1401,12110,1
1401,12130,2
1401,12231,15
1402,5700,2
1403,1628,1
1403,3294,3
1403,5253,1
1403,7033,2
1403,8119,2
1403,8582,1
1403,9507,2
1403,10036,1
1403,12177,1
1404,8556,3
1404,12249,2
1405,2606,1
1406,1753,1
1407,1448,1
1407,2648,5
1407,4435,3
1407,10942,4
1408,1915,1
1408,2527,17
1408,3930,3
1408,4193,1
1408,4881,27
1408,5448,1
1408,7922,3
1408,8009,31
1408,9011,22
1408,9268,1
1408,10136,1
1408,10743,1
1408,11816,1
1408,11928,1
1408,12231,1
1408,12274,1
1409,1776,2
1409,9449,2
1409,10399,2
1411,6787,2
1411,7268,2
1412,1971,9
1412,2098,7
1412,2109,2
1412,2187,3
1412,2274,2
1412,2367,1
1412,2466,1
1412,2831,4
1412,3321,1
1412,3374,2
1412,3411,1
1412,3412,3
1412,3424,1
1412,3700,3
1412,4053,1
1412,4089,2
1412,4201,8
1412,4435,1
1412,4852,4
1412,4941,1
1412,4942,1
1412,4981,1
1412,4990,2
1412,5094,1
1412,5257,6
1412,5258,6
1412,5328,2
1412,5386,3
1412,5820,1
1412,5948,2
1412,6157,1
1412,6280,2
1412,6541,1
1412,7076,1
1412,7081,1
1412,7107,2
1412,7659,2
1412,7735,3
1412,7843,6
1412,7986,3
1412,8099,2
1412,8213,1
1412,8432,3
1412,8687,2
1412,8908,14
1412,9302,2
1412,9465,2
1412,9490,2
1412,10211,3
1412,10481,5
1412,10510,2
1412,10942,5
1412,11230,1
1412,11250,2
1412,11771,1
1412,11877,9
1413,2040,2
1413,2284,1
1413,2285,9
1413,2617,1
1413,3502,4
1413,4230,3
1413,4313,1
1413,4854,4
1413,4855,4
1413,5138,1
1413,6503,1
1413,7383,1
1413,7419,2
1413,7553,3
1413,8060,1
1413,8658,2
1413,8812,1
1413,9900,2
1413,10643,17
1413,10644,1
1413,11052,3
1413,11685,1
1413,12208,13
1414,4397,5
1414,5318,1
1414,7533,3
1416,12274,1
1417,5741,5
1417,7445,6
1418,8988,1
1418,9333,1
1418,9918,1
1418,9935,1
1419,1957,1
1419,2876,1
1419,3599,2
1419,4425,10
1419,5538,1
1419,5836,1
1419,6553,14
1419,7056,6
1419,7424,1
1419,7431,2
1419,8711,1
1419,10547,16
1419,11477,3
1419,12307,4
1421,7943,5
1422,1630,4
1422,2653,1
1422,5788,1
1422,6611,1
1422,8935,3
1423,4249,2
1423,5120,2
1423,5515,2
1423,9552,2
1424,2664,1
1426,3263,2
1426,5544,1
1426,6379,1
1426,7395,2
1427,4690,1
1427,10495,1
1427,11588,2
1428,1492,1
1428,3963,1
1429,2323,1
1429,7469,1
1430,1657,19
1430,1681,3
1430,3412,2
1430,3514,32
1430,3912,3
1430,4250,18
1430,4435,1
1430,4789,2
1430,4790,2
1430,5149,38
1430,5694,2
1430,6077,4
1430,6702,2
1430,6784,1
1430,7735,3
1430,7850,8
1430,8731,1
1430,9366,3
1430,11287,14
1430,11770,2
1430,11771,10
1431,5284,1
1431,11770,1
1432,2197,1
1432,10165,1
1433,6190,1
1433,11497,1
1434,8379,1
1435,2465,1
1435,6190,1
1436,6351,1
1436,9664,1
1437,1546,1
1437,1667,4
1437,2127,14
1437,2367,8
1437,2472,7
1437,2741,1
1437,2810,10
1437,2831,1
1437,2851,26
1437,2872,1
1437,2922,1
1437,3189,1
1437,3320,1
1437,3856,1
1437,4137,3
1437,4357,1
1437,4442,1
1437,4570,1
1437,4594,1
1437,4597,1
1437,4605,3
1437,4832,1
1437,4900,35
1437,4901,1
1437,5286,1
1437,5533,1
1437,5650,1
1437,5948,2
1437,6027,1
1437,6064,13
1437,6269,2
1437,6306,3
1437,6345,1
1437,6379,1
1437,6781,1
1437,6797,1
1437,6809,3
1437,6984,3
1437,7048,1
1437,7187,1
1437,7399,1
1437,7614,3
1437,7615,1
1437,7620,1
1437,7648,9
1437,7833,1
1437,7867,5
1437,7900,1
1437,7927,12
1437,8078,1
1437,8114,1
1437,8473,1
1437,8664,2
1437,8704,1
1437,8935,5
1437,8971,7
1437,8994,1
1437,9349,2
1437,9390,2
1437,9490,4
1437,9683,1
1437,9853,1
1437,9971,20
1437,10078,1
1437,10555,7
1437,10594,1
1437,10743,50
1437,10929,2
1437,10961,1
1437,11085,2
1437,11160,7
1437,11186,1
1437,11277,23
1437,11325,1
1437,11394,18
1437,11401,1
1437,11504,2
1437,11532,1
1437,11614,1
1437,11659,1
1437,11734,1
1437,11761,1
1437,11839,1
1437,11965,1
1437,12111,6
1437,12231,4
1437,12270,4
1437,12309,1
1438,6351,1
1438,9664,1
1439,12129,6
1441,5294,1
1441,9312,1
1442,3012,1
1442,3682,1
1442,5784,1
1442,10282,1
1442,10956,1
1443,3024,1
1443,5153,1
1443,10378,1
1444,6342,1
1444,8551,2
1445,9454,1
1445,11452,1
1445,11713,1
1446,9454,1
1446,11452,1
1446,11713,1
1447,3013,1
1447,3291,1
1447,5207,7
1447,5214,1
1447,9476,1
1448,2176,1
1448,2505,4
1448,2647,2
1448,2648,29
1448,2812,1
1448,4435,3
1448,4667,1
1448,5263,5
1448,6234,8
1448,6237,8
1448,6364,1
1448,6774,6
1448,8551,1
1448,9260,1
1448,9596,1
1448,10699,8
1448,10942,11
1448,11024,5
1449,1676,2
1449,1790,5
1449,2007,1
1449,4240,4
1449,4341,4
1449,6308,2
1449,7070,4
1449,9641,2
1450,2389,6
1450,4183,1
1450,4232,1
1450,5975,3
1450,9727,1
1451,2486,3
1451,3108,1
1451,3252,1
1452,7445,1
1453,1591,1
1453,1624,1
1453,11969,1
1454,7982,3
1455,1630,11
1455,1909,15
1455,2212,4
1455,2810,1
1455,4094,1
1455,4165,1
1455,5009,1
1455,5085,12
1455,6611,17
1455,7559,23
1455,7620,1
1455,7867,1
1455,8620,1
1455,8704,3
1455,8994,4
1455,9157,2
1455,9442,1
1455,9978,1
1455,10673,1
1455,11147,1
1455,12111,1
1456,2033,3
1457,2509,3
1457,2635,1
1457,7983,4
1457,8001,1
1457,8915,1
1459,2528,1
1459,7471,1
1460,9656,4
1461,10510,2
1462,2058,1
1462,4605,1
1463,5610,1
1464,2266,2
1464,3088,1
1464,3123,13
1464,6693,4
1464,7552,1
1464,11302,1
1465,3583,3
1465,7067,3
1465,10440,1
1465,11580,1
1466,1924,7
1466,2892,1
1466,5395,8
1466,6822,1
1466,7884,1
1466,7932,1
1466,7933,2
1466,10689,5
1466,11014,4
1466,11020,2
1466,12106,1
1467,2505,2
1467,4277,1
1467,6364,7
1467,7990,2
1467,10942,7
1468,5437,2
1468,7247,1
1471,7083,1
1473,3912,1
1473,7026,1
1473,9366,1
1474,6308,1
1474,7970,1
1475,2256,1
1475,6870,1
1476,10673,3
1476,12150,2
1477,10828,1
1477,11877,1
1478,4690,1
1480,1882,10
1480,2593,3
1480,2755,1
1480,2872,1
1480,2923,30
1480,3089,1
1480,3884,24
1480,4636,1
1480,5369,1
1480,5371,1
1480,5457,1
1480,6052,2
1480,9344,4
1480,9879,1
1480,10002,1
1480,10448,1
1480,12305,13
1482,4919,15
1482,5542,9
1482,6356,1
1482,7076,1
1482,8598,1
1482,9636,6
1482,10563,2
1483,4952,1
1483,5673,1
1483,8167,1
1483,11928,2
1485,1624,1
1485,9109,1
1485,11969,1
1486,4320,4
1486,6152,7
1486,11067,7
1486,11468,1
1486,12134,2
1488,1703,4
1488,1733,8
1488,1823,1
1488,1888,4
1488,2114,1
1488,2370,2
1488,2563,2
1488,2732,1
1488,2917,4
1488,3012,12
1488,3287,1
1488,3440,1
1488,3441,1
1488,3657,1
1488,3682,3
1488,3788,3
1488,3878,5
1488,4406,6
1488,5158,1
1488,5264,1
1488,5354,3
1488,5355,3
1488,5453,5
1488,5458,1
1488,5570,1
1488,5784,1
1488,5824,1
1488,6029,2
1488,6226,1
1488,6274,1
1488,6449,4
1488,6450,17
1488,6618,1
1488,6736,1
1488,6892,1
1488,6905,6
1488,7089,6
1488,7150,11
1488,7331,8
1488,7411,1
1488,7507,3
1488,7571,6
1488,7763,1
1488,7795,3
1488,7858,4
1488,7912,2
1488,8052,1
1488,8531,47
1488,8551,1
1488,8873,3
1488,9163,2
1488,9197,1
1488,9469,4
1488,9529,2
1488,9741,2
1488,9861,6
1488,9946,1
1488,10005,2
1488,10073,3
1488,10099,1
1488,10206,2
1488,10282,2
1488,10475,2
1488,10484,1
1488,11013,1
1488,11049,3
1488,11179,1
1488,11237,7
1488,11265,2
1488,11527,2
1488,11528,1
1488,11720,2
1488,12142,2
1488,12146,1
1488,12154,1
1489,5155,2
1489,11969,2
1490,2021,1
1490,4249,1
1490,7513,1
1490,9552,1
1491,7583,1
1491,7989,10
1491,8034,9
1491,12299,10
1492,3963,1
1493,1591,6
1493,1624,6
1493,7511,2
1493,10237,1
1493,11836,3
1493,11969,18
1494,9470,1
1495,4175,1
1496,8153,2
1498,1504,1
1498,2527,1
1498,4090,1
1498,4091,1
1498,5980,1
1498,6352,1
1498,6512,1
1498,6858,9
1498,7115,2
1498,8169,2
1498,9707,1
1498,9741,2
1498,9936,1
1498,10005,2
1498,11109,1
1498,11170,1
1498,11709,2
1498,12146,1
1499,1716,1
1499,1886,2
1499,3771,1
1499,6884,2
1499,9109,1
1499,10214,1
1501,1693,1
1501,2704,1
1501,2858,1
1501,3444,1
1501,3698,1
1501,4725,1
1501,4799,1
1501,5113,2
1501,5225,1
1501,5808,1
1501,5810,1
1501,6022,1
1501,6025,1
1501,6694,1
1501,7851,1
1501,8003,1
1501,8455,1
1501,10473,2
1501,11133,1
1501,11505,1
1501,11817,1
1502,4594,1
1502,6036,2
1502,6064,5
1502,6584,12
1502,6713,1
1502,7927,5
1502,8076,1
1502,8178,8
1502,8705,4
1502,8815,5
1502,9362,6
1502,10401,1
1502,11592,2
1503,3390,5
1503,3863,1
1503,4467,1
1503,9084,1
1503,9539,1
1503,10539,1
1504,2345,3
1504,3186,5
1504,4315,2
1504,5136,2
1504,5503,1
1504,5588,2
1504,5956,3
1504,6044,16
1504,6365,2
1504,6387,3
1504,6429,2
1504,6752,1
1504,7789,3
1504,8017,4
1504,8103,9
1504,9606,2
1504,9719,3
1504,9775,1
1504,9779,1
1504,9936,48
1504,10197,3
1504,11015,3
1504,11093,2
1504,11170,11
1504,11886,1
1507,4112,1
1507,7544,5
1507,8243,2
1507,9316,1
1507,10427,2
1507,11538,1
1507,11910,1
1508,10165,2
1510,1897,2
1510,2336,3
1510,2548,2
1510,2814,1
1510,2916,4
1510,2960,1
1510,3010,3
1510,3687,1
1510,4020,2
1510,4371,10
1510,4637,6
1510,4888,11
1510,5497,3
1510,5527,1
1510,7067,1
1510,7302,2
1510,10911,1
1510,11242,7
1510,11287,1
1512,4547,1
1513,1872,1
1513,2119,1
1513,8736,2
1513,11796,2
1514,1529,1
1514,1799,2
1514,2284,1
1514,2537,1
1514,2793,1
1514,3202,1
1514,3489,8
1514,3958,9
1514,4090,2
1514,4091,2
1514,4452,6
1514,4854,12
1514,4855,12
1514,5033,1
1514,5716,1
1514,7285,1
1514,8147,2
1514,8408,1
1514,8739,2
1514,10032,7
1514,10082,1
1514,10380,2
1514,10643,3
1514,10726,14
1514,11052,1
1515,2646,2
1516,2640,1
1516,3291,1
1517,3810,20
1517,7643,5
1518,3654,1
1518,10148,1
1519,1927,1
1519,8226,1
1520,4597,14
1520,4850,5
1520,5403,9
1520,6471,6
1520,6870,3
1521,2751,1
1521,5521,1
1521,10237,1
1521,11392,1
1521,12073,2
1522,2216,1
1522,2407,2
1522,3284,1
1522,3648,1
1522,5689,1
1522,8106,1
1522,10566,2
1522,10576,9
1522,10671,2
1524,5214,1
1524,5688,2
1524,8034,1
1525,1659,4
1525,2832,1
1525,4141,1
1525,4915,1
1525,5158,1
1525,5264,1
1525,5302,2
1525,5772,3
1525,7552,1
1525,7694,1
1525,7763,6
1525,8330,2
1525,8401,6
1525,9427,1
1526,2196,1
1526,6429,15
1526,9575,3
1527,3962,1
1528,11771,1
1529,1738,1
1529,2284,3
1529,2374,2
1529,3202,4
1529,3296,2
1529,3369,11
1529,3934,1
1529,3958,25
1529,4019,1
1529,4112,10
1529,4136,1
1529,4192,1
1529,4285,4
1529,4436,1
1529,4854,3
1529,4855,3
1529,4868,2
1529,4924,3
1529,5460,2
1529,6301,2
1529,6688,2
1529,7052,8
1529,7075,8
1529,7112,1
1529,7544,2
1529,7767,1
1529,8273,2
1529,8408,4
1529,8958,1
1529,9986,1
1529,10058,2
1529,10643,21
1529,10937,1
1529,11052,1
1529,11249,3
1529,11368,1
1529,11445,1
1529,11910,1
1530,2556,2
1530,2810,1
1530,3812,1
1530,4014,5
1530,8034,1
1530,8882,1
1530,8957,1
1530,9803,2
1530,10040,5
1530,10471,2
1530,11887,4
1530,12231,2
1531,1568,7
1531,2142,4
1531,2246,3
1531,2321,1
1531,2765,37
1531,3227,1
1531,3631,3
1531,5841,6
1531,5863,13
1531,5872,1
1531,6192,4
1531,6784,1
1531,7128,1
1531,7281,3
1531,7444,11
1531,7850,1
1531,7980,8
1531,8216,3
1531,8813,12
1531,9514,1
1531,9637,2
1531,10138,49
1531,10478,4
1531,10695,1
1531,10716,1
1531,10944,1
1531,11250,2
1531,11665,2
1531,11770,5
1531,11771,5
1531,12312,1
1532,4249,1
1533,1961,10
1533,2606,3
1533,4617,2
1533,7322,1
1533,11155,6
1534,4876,2
1534,5807,2
1534,6765,2
1534,11447,2
1536,10621,1
1537,6678,1
1537,8656,1
1538,1539,2
1538,6469,2
1539,2525,1
1539,6469,2
1539,11403,1
1540,5743,1
1540,6006,2
1540,6013,1
1540,9829,1
1540,11628,5
1541,1784,6
1541,1929,1
1541,2356,30
1541,2566,1
1541,2979,1
1541,3108,6
1541,3858,2
1541,3966,52
1541,3967,52
1541,4085,1
1541,4629,2
1541,4630,2
1541,4828,6
1541,5403,3
1541,5635,1
1541,6019,3
1541,6114,1
1541,6643,6
1541,7371,4
1541,7629,1
1541,8387,18
1541,8473,1
1541,8657,13
1541,9035,6
1541,9383,1
1541,9445,59
1541,9496,2
1541,9684,1
1541,9812,1
1541,9992,123
1541,10268,3
1541,10433,4
1541,11349,1
1541,11422,21
1541,11747,74
1541,11839,6
1541,11944,18
1541,12048,1
1541,12148,18
1541,12195,21
1541,12231,1
1541,12309,16
1542,1872,1
1542,1915,3
1542,2147,1
1542,3162,2
1542,3332,1
1542,3455,1
1542,3533,1
1542,3664,2
1542,3746,2
1542,3902,3
1542,4286,4
1542,4473,2
1542,4474,3
1542,4931,3
1542,5210,1
1542,5405,5
1542,5406,6
1542,5541,3
1542,5544,1
1542,5583,1
1542,5894,1
1542,5903,21
1542,5982,16
1542,6471,1
1542,7549,2
1542,8184,1
1542,8456,1
1542,8609,22
1542,8736,9
1542,8819,3
1542,8843,1
1542,8979,2
1542,9118,3
1542,9185,3
1542,9704,2
1542,9943,1
1542,10237,1
1542,10875,2
1542,11933,23
1542,12091,3
1542,12130,3
1543,7065,5
1543,8428,1
1544,4737,1
1544,6065,1
1544,7090,1
1544,11826,3
1545,1987,1
1545,4014,1
1545,4032,1
1545,4250,2
1545,5396,2
1545,6178,2
1545,6205,2
1545,6589,1
1545,6784,2
1545,7850,2
1545,8100,2
1545,8405,1
1545,8957,1
1545,9311,1
1545,9956,2
1545,11770,7
1545,11887,1
1546,1696,6
1546,2923,2
1546,7399,3
1546,9456,3
1546,9683,1
1546,10594,3
1546,10743,3
1547,3341,1
1548,1924,1
1548,2214,1
1548,3418,5
1548,5238,4
1548,5299,24
1548,7202,2
1548,7548,1
1548,7903,3
1548,9599,9
1549,2250,6
1549,2996,1
1549,8965,1
1549,11696,2
1549,12050,1
1550,7857,1
1551,6064,5
1551,7856,4
1551,9349,5
1552,4381,1
1552,6258,1
1552,6908,1
1552,7264,1
1552,10202,1
1552,10527,2
1553,2344,1
1553,3826,1
1553,4215,2
1553,4381,5
1553,5787,1
1553,6258,2
1553,7558,2
1553,9632,3
1553,11081,2
1553,11988,1
1554,6064,1
1554,7927,1
1555,5066,5
1555,7181,1
1555,11905,1
1556,3521,2
1556,3548,41
1556,4368,8
1556,4374,1
1556,4713,11
1556,5129,1
1556,5272,4
1556,10025,39
1556,10067,1
1556,11121,1
1556,11423,1
1556,11471,1
1556,11591,40
1556,12079,2
1557,7839,1
1557,8078,2
1557,8114,2
1557,8174,3
1558,2197,1
1558,2428,1
1558,2706,2
1558,3781,2
1558,4094,1
1558,6434,25
1558,7559,1
1558,8704,1
1558,9157,10
1558,9442,15
1558,10165,3
1558,10673,1
1558,11174,1
1558,11204,1
1558,11297,7
1559,3331,1
1560,10965,1
1562,2130,9
1562,2895,1
1562,2908,1
1562,5637,2
1562,6624,3
1562,11175,3
1562,11176,1
1563,3024,1
1563,3456,1
1563,6693,2
1563,6694,4
1563,7851,1
1563,10639,1
1563,10736,1
1564,8076,6
1564,8705,2
1564,10401,7
1565,2070,3
1565,4833,2
1565,5039,2
1565,5807,1
1565,7706,1
1565,7710,2
1565,7732,43
1565,7803,37
1565,8085,9
1565,9271,46
1565,9398,49
1565,9545,131
1565,9947,1
1565,10603,3
1565,12152,141
1566,3702,1
1566,5058,1
1566,6903,3
1566,7454,1
1567,3772,1
1567,7097,1
1567,7223,1
1568,2246,1
1568,2765,3
1568,9514,1
1568,10138,6
1568,10478,1
1568,11665,1
1568,12312,1
1570,2516,2
1570,4901,4
1570,7143,1
1570,7782,4
1570,7900,4
1570,11284,1
1570,12139,3
1571,9656,2
1572,2225,28
1572,2812,43
1572,3521,16
1572,4258,1
1572,4374,2
1572,5737,1
1572,5870,3
1572,6046,3
1572,6245,3
1572,6268,1
1572,8643,1
1572,9044,1
1572,9045,9
1572,10067,35
1572,10453,2
1572,11423,4
1572,11472,1
1572,11638,1
1572,12079,2
1573,3514,2
1573,11242,1
1574,3787,2
1574,10412,1
1575,1686,1
1575,1771,1
1575,2975,1
1575,3739,1
1575,4547,1
1575,5896,1
1575,6189,5
1575,6403,7
1575,6597,2
1575,7082,6
1575,7244,5
1575,8489,1
1575,8636,1
1575,8928,3
1575,9314,1
1575,9379,3
1575,10045,2
1575,10575,3
1575,11644,2
1575,11808,2
1575,11846,1
1575,12123,31
1575,12124,1
1575,12128,11
1575,12181,1
1576,2554,8
1576,6824,7
1576,7919,7
1576,8130,9
1576,9342,3
1576,9842,5
1577,9916,1
1578,5033,8
1579,1607,1
1579,1894,6
1579,2600,4
1579,2766,1
1579,3077,1
1579,3101,1
1579,3552,9
1579,3642,2
1579,3771,1
1579,4036,1
1579,4425,4
1579,4520,25
1579,4959,2
1579,5535,10
1579,6717,1
1579,6811,1
1579,7032,1
1579,7182,1
1579,8532,2
1579,8907,8
1579,9222,1
1579,10058,4
1579,10188,1
1579,10742,2
1579,10774,1
1579,10978,1
1579,11167,1
1579,11526,1
1579,11575,1
1579,11640,1
1579,11969,3
1579,12149,4
1579,12186,1
1579,12207,1
1580,3746,6
1580,4243,6
1580,4861,6
1580,8460,6
1580,8904,6
1580,10875,6
1580,11890,6
1581,2194,1
1581,6455,1
1581,7978,1
1581,8122,1
1582,2802,1
1583,6595,1
1584,10110,2
1585,8138,1
1586,1954,3
1586,2033,3
1586,2156,5
1586,2169,2
1586,2567,4
1586,2800,10
1586,2867,1
1586,3283,1
1586,3505,1
1586,4320,5
1586,4703,13
1586,5454,4
1586,5489,1
1586,5716,1
1586,5859,1
1586,6152,36
1586,6268,3
1586,6269,42
1586,6284,3
1586,6352,6
1586,6461,1
1586,6988,11
1586,7747,1
1586,7857,1
1586,8428,1
1586,8699,1
1586,9023,3
1586,9077,1
1586,9443,1
1586,10571,1
1586,11635,1
1586,12134,3
1587,1791,4
1587,2107,2
1587,2112,27
1587,2519,1
1587,2525,2
1587,2600,1
1587,3084,36
1587,3237,1
1587,3347,3
1587,3552,1
1587,3594,1
1587,4425,4
1587,5155,1
1587,5460,3
1587,6167,12
1587,8338,33
1587,9740,2
1587,9742,7
1587,9788,35
1587,9964,2
1587,10058,32
1587,10173,1
1587,10898,4
1587,11305,2
1587,11403,2
1587,12307,1
1588,2741,6
1588,3694,4
1588,6379,1
1588,6778,6
1589,2011,3
1589,3348,3
1590,1597,1
1590,5688,2
1590,7989,2
1590,8034,2
1591,1624,8
1591,2600,3
1591,3315,2
1591,3325,2
1591,3454,1
1591,4922,7
1591,5155,2
1591,5438,1
1591,5479,1
1591,6098,1
1591,6141,3
1591,6150,2
1591,6654,1
1591,6884,1
1591,7182,2
1591,7771,1
1591,9032,1
1591,9109,1
1591,11032,1
1591,11836,2
1591,11969,40
1591,12146,4
1592,3444,1
1592,8099,1
1592,10305,1
1592,10639,1
1593,2466,1
1593,5441,1
1593,5443,1
1593,6089,4
1593,6704,1
1593,9492,2
1593,9521,25
1593,11360,29
1594,4926,1
1594,11837,1
1595,12111,6
1596,3692,2
1596,4531,3
1596,5164,3
1596,7022,3
1596,7743,3
1596,10478,1
1596,11550,2
1596,11606,3
1596,11665,4
1599,1616,1
1599,1812,1
1599,4269,7
1599,4352,1
1599,4849,1
1599,5062,2
1599,6178,1
1599,6726,1
1599,8881,1
1599,9935,1
1600,4776,1
1600,9413,1
1600,10515,1
1600,11309,1
1602,1746,1
1602,1799,1
1602,1996,6
1602,2793,1
1602,2856,1
1602,3193,1
1602,3203,1
1602,3206,1
1602,3209,1
1602,3302,1
1602,3683,1
1602,3973,1
1602,4090,2
1602,4091,2
1602,4268,3
1602,4285,4
1602,4945,1
1602,5026,4
1602,5408,1
1602,5444,1
1602,5670,1
1602,5677,1
1602,5716,1
1602,5909,1
1602,5980,1
1602,6016,1
1602,6020,1
1602,6372,1
1602,6462,1
1602,6511,1
1602,6606,1
1602,6858,1
1602,6886,62
1602,7097,4
1602,7223,3
1602,7737,1
1602,7917,1
1602,8028,15
1602,8273,8
1602,8643,10
1602,8644,24
1602,8675,1
1602,9443,1
1602,9707,1
1602,9714,1
1602,9779,1
1602,9936,1
1602,10272,4
1602,10341,1
1602,10376,1
1602,10434,1
1602,11015,1
1602,11109,3
1602,11430,1
1602,11832,1
1602,11891,1
1602,12003,1
1602,12146,1
1602,12238,5
1603,2090,2
1603,3433,5
1603,5826,1
1603,6541,2
1603,6616,1
1603,8837,2
1603,9295,1
1603,9542,22
1603,9916,2
1603,9917,4
1603,10042,2
1603,10942,4
1603,11827,1
1603,12047,2
1603,12122,2
1604,1817,1
1605,2165,5
1605,2856,15
1605,2882,1
1605,3203,4
1605,3206,4
1605,3209,3
1605,3585,13
1605,3644,9
1605,3683,3
1605,3973,3
1605,4172,2
1605,4197,1
1605,4746,1
1605,4770,2
1605,4884,5
1605,4945,1
1605,5026,1
1605,5325,1
1605,5444,6
1605,5588,2
1605,5908,1
1605,5909,2
1605,6016,3
1605,6044,3
1605,6372,2
1605,6394,5
1605,6511,2
1605,6606,1
1605,7000,1
1605,7095,1
1605,7737,4
1605,7917,2
1605,8017,1
1605,8333,1
1605,8353,1
1605,8644,2
1605,8675,2
1605,8728,1
1605,9222,4
1605,9567,1
1605,9606,1
1605,9674,2
1605,9714,2
1605,9779,3
1605,9936,3
1605,10341,4
1605,10376,3
1605,10430,1
1605,11886,1
1605,12119,2
1605,12221,1
1605,12273,1
1606,2285,1
1606,3206,1
1606,4112,1
1606,4285,1
1606,4924,1
1606,5325,1
1606,6931,1
1606,8273,1
1606,8972,1
1606,8973,3
1606,9292,2
1606,10271,1
1606,10850,19
1606,10928,3
1606,11142,1
1606,11910,1
1606,11921,1
1606,12030,1
1607,1772,6
1607,1894,32
1607,2820,1
1607,3077,2
1607,3084,3
1607,3237,1
1607,3552,81
1607,3749,3
1607,4342,2
1607,4375,3
1607,4938,3
1607,5218,1
1607,5667,6
1607,6292,1
1607,6884,12
1607,6977,1
1607,7351,1
1607,7530,17
1607,7887,2
1607,7987,1
1607,8704,3
1607,8864,2
1607,8901,1
1607,9050,6
1607,9109,4
1607,9264,2
1607,9344,3
1607,10237,1
1607,10251,3
1607,10457,3
1607,10603,2
1607,10794,3
1607,11315,1
1607,11676,4
1607,11680,1
1607,12186,1
1608,6817,1
1608,11884,1
1609,2544,1
1609,6644,1
1609,10873,1
1609,12129,1
1610,1677,6
1610,3455,2
1610,3839,2
1610,4341,1
1610,4342,6
1610,4474,2
1610,5406,2
1610,8609,2
1610,9704,11
1610,9878,2
1610,10195,2
1610,10826,1
1610,11127,1
1610,11933,6
1611,1630,1
1611,1909,1
1611,2212,5
1611,2472,2
1611,2810,30
1611,3513,1
1611,3599,1
1611,3816,1
1611,4014,1
1611,4927,3
1611,5344,3
1611,5650,1
1611,6040,1
1611,7153,2
1611,8758,1
1611,8919,5
1611,9219,1
1611,9311,4
1611,9324,3
1611,9960,2
1611,10237,1
1611,10747,3
1611,11277,1
1611,11983,6
1611,12231,1
1611,12309,9
1612,1963,1
1612,1996,11
1612,2843,11
1612,5276,2
1612,5277,2
1612,6380,8
1612,8023,10
1612,8843,10
1612,11013,2
1613,2407,1
1613,2907,3
1613,3934,1
1613,4109,2
1613,4763,1
1613,5318,4
1613,6544,1
1613,8871,1
1613,10029,1
1614,11334,1
1615,11597,2
1616,1812,1
1616,6726,1
1616,8881,1
1617,1776,1
1617,2032,2
1617,2480,1
1617,2573,3
1617,4274,3
1617,4313,3
1617,5803,5
1617,6570,15
1617,7826,1
1617,8622,3
1617,9449,1
1617,10181,17
1617,10901,1
1617,12185,8
1619,6432,1
1620,1834,4
1620,2021,2
1620,2282,5
1620,5611,5
1620,6101,5
1620,7185,7
1620,7847,6
1620,9984,2
1620,9985,2
1620,11087,1
1621,7185,1
1621,9984,1
1622,10341,1
1622,12238,1
1623,1673,1
1623,1798,1
1623,1959,1
1623,4169,1
