Id,Label,Art_num
6655,Monika Migdalska,18
6656,Jan Migdalski,167
6657,Aleksandra Migza,2
6658,Marcin Migza,42
6659,Peter Mihók,1
6660,Marek Mijal,9
6661,Waldemar Mijał,34
6662,Łukasz Mik,58
6663,Adam Mika,1
6664,Arkadiusz Mika,0
6665,Grzegorz Mika,1
6666,Iwona Mika,1
6667,Jan Mika,1
6668,Krzysztof Mika,2
6669,Łukasz Mika,100
6670,Magdalena Mika,6
6671,Marek Mika,5
6672,Marek Mika,3
6673,Monika Mika,9
6674,Danuta Mikociak,29
6675,Bartosz Mikoda,20
6676,Jerzy Mikołajczak,25
6677,Barbara Mikołajczyk,1
6678,Janusz Mikołajczyk,1
6679,Kacper Mikołajczyk,1
6680,Krystian Mikołajczyk,1
6681,Natalia Mikołajczyk,3
6682,Władysław Mikołajczyk,3
6683,Wojciech Mikołajczyk,2
6684,Weronika Mikołajewska,2
6685,Anna Mikołajska,22
6686,Cezary Mikoś,1
6687,Marian Mikoś,32
6688,Tadeusz Mikoś,106
6689,Zbigniew Mikoś,49
6690,Anna Mikrut,2
6691,Małgorzata Mikrut,5
6692,Paweł Mikrut,9
6693,Sławomir Mikrut,109
6694,Zbigniew Mikrut,117
6695,Agnieszka Mikuła,0
6696,Andrzej Mikuła,66
6697,Sławomir Mikuła,8
6698,Krzysztof Mikulec,1
6699,Szymon Mikulicz,4
6700,Jerzy Mikulik,196
6701,Borys Mikułowski,81
6702,Andrzej Mikulski,28
6703,Maciej Mikulski,0
6704,Joanna Mikusińska,2
6705,Karolina Mil,1
6706,Mateusz Milak,1
6707,Hubert Milanowski,4
6708,Katarzyna Milczanowska,6
6709,Monika Milczanowska,1
6710,Mateusz Milczanowski,9
6711,Ewa Milczarek,1
6712,Waldemar Milej,24
6713,Andriy Milenin,195
6714,Ivan Milenin,15
6715,Magdalena Miler,1
6716,Anna Milewska,70
6717,Janina Milewska-Duda,107
6718,Karolina Milewska,3
6719,Bartłomiej Milewski,1
6720,Mieczysław Milewski,2
6721,Szczepan Milewski,0
6722,Katarzyna Miłkowska-Piszczek,53
6723,Janusz Miller,13
6724,Joanna Miłoń,5
6725,Tomasz Miłoś,2
6726,Maksym Minajew,1
6727,Bartosz Minch,9
6728,Jędrzej Minda,1
6729,Bartosz Mindur,1271
6730,Le Huy Minh,1
6731,Justyna Minkiewicz,3
6732,Rafał Miodoński,2
6733,Marek Miodunka,2
6734,Piotr Miodunka,2
6735,Jakub Mirek,6
6736,Janusz Mirek,35
6737,Ewa Mirek-Jonkisz,2
6738,Kaja Mirek,3
6739,Katarzyna Mirek,40
6740,Małgorzata Mirek,1
6741,Michał Mirek,1
6742,Piotr Mirek,4
6743,Artur Mirocha,10
6744,J. Mirosław,2
6745,Diana Mirowska,1
6746,Paweł Mirowski,2
6747,Tomasz Mirowski,54
6748,Andrzej Mirski,49
6749,Rafał Misa,9
6750,Krzysztof Misan,4
6751,Jerzy Mischke,16
6752,Piotr Misiaczek,3
6753,Jacek Misiak,43
6754,Piotr Misiak,2
6755,Anna Misiaszek,1
6756,Izabela Misiołek,2
6757,Kamila Misiura,1
6758,Włodzimierz Miska,7
6759,Krzysztof Miśkiewicz,38
6760,Wojciech Miśkiewicz,3
6761,Marek Miśkowicz,240
6762,Mateusz Miszczyński,8
6763,Agnieszka Miszkurka,1
6764,Anna Misztak,1
6765,Anna Misztal,3
6766,Artur Misztal,0
6767,Izabela Misztal,1
6768,Krzysztof Misztal,16
6769,Monika Misztal,1
6770,Joanna Misztal-Radecka,7
6771,Kamil Mitan,7
6772,Danilo Mitera,1
6773,Bartosz Mitka,5
6774,Łukasz Mitka,9
6775,Paweł Mitkowski,15
6776,Stanisław Mitkowski,41
6777,Wojciech Mitkowski,254
6778,Marzena Mitoraj-Królikowska,69
6779,Sławomir Mitrus,2
6780,Andrzej Mitura,15
6781,Zbigniew Mitura,51
6782,Adrian Mizera,25
6783,Michał Mizera,1
6784,Dominik Mleczko,80
6785,Paweł Młocek,3
6786,Janusz Młodawski,1
6787,Agata Mlonka-Mędrala,68
6788,Mariusz Młynarczuk,36
6789,Dorota Młynarczyk,66
6790,Janusz Młynarczyk,86
6791,Anna Młynarczykowska,62
6792,Maria Młynarska,13
6793,Paulina Młynarska,1
6794,Marek Młynarski,2
6795,Ewa Młyńczak,30
6796,Andrzej Marcin Młyniec,68
6797,Mateusz Młyński,2
6798,Aleksandra Mnich,2
6799,Jan Mocek,69
6800,Ksenia Mochnacka,22
6801,Bernard Moćko,1
6802,Bartosz Moczała,2
6803,Paulina Model,1
6804,Far Somayeh Mohammadi,3
6805,Owahidur Rahman Mohammed,0
6806,Olga Mojecka,1
6807,Jakub Mojecki,2
6808,Jakub Mojsiejuk,11
6809,Mateusz Mojżeszko,19
6810,Marzena Mojżysz,5
6811,Eugeniusz Mokrzycki,96
6812,Jakub Mokrzycki,30
6813,Edyta Mól,1
6814,Sylwia Mól,2
6815,Irena Molasy,2
6816,Aleksandra Molenda,6
6817,Janina Molenda,508
6818,Remigiusz Molenda,3
6819,Malwina Molendowska,2
6820,Balbina Molerus,2
6821,Arias Ludwin Molina,8
6822,Janusz Molis,14
6823,Szymon Molski,153
6824,Andrzej Mondzik,115
6825,Bartłomiej Moniak,0
6826,Krzysztof Monist,1
6827,Anna Monkiewicz,1
6828,Tavares Carla Merícia Monteiro,10
6829,Ahmadreza Moradi,3
6830,Waldemar Morański,1
6831,Katarzyna Morawa,1
6832,Ryszard Morawa,28
6833,Mikołaj Morawiec,1
6834,Piotr Morawiec,1
6835,Anna Morawska-Chochół,102
6836,Justyna Morawska,10
6837,Filip Morawski,2
6838,Piotr Morawski,182
6839,Katarzyna Mordalska,2
6840,Natalia Mordyl,1
6841,Ana Moreira,3
6842,Marta Morek,5
6843,Krzysztof Morgiel,1
6844,Paweł M. Morkisz,43
6845,Radosław Mormul,1
6846,Jakub Moroń,556
6847,Adam Morończyk,6
6848,Mateusz Moroz,1
6849,Oleg I. Morozov,30
6850,Krzysztof Morstin,3
6851,Zofia Mortimer,34
6852,Urszula Moryc,3
6853,Artur Morys-Magiera,2
6854,Alojzy Morzyniec,17
6855,Rafał Mos,3
6856,Iga Mościchowska,1
6857,Jakub T. Mościcki,1
6858,Włodzimierz Jerzy Mościcki,72
6859,Jacek Mościński,7
6860,Janina Moser,4
6861,Albert Mosiałek,2
6862,Jakub Mosiński,2
6863,Magdalena Mosio,1
6864,Gabriel Moskal,4
6865,Kornelia Moskal,3
6866,Sławomir Moskal,4
6867,Mateusz Moskała,4
6868,Norbert Moskała,54
6869,Katarzyna Moskalewicz,1
6870,Tomasz Moskalewicz,279
6871,Marcin Moskalik,1
6872,Krystyna Moskwa,8
6873,Szczepan Moskwa,69
6874,Kamil Moskwik,1
6875,Piotr Mosurek,1
6876,Zofia Mosurska,10
6877,Ryszard Mosurski,1
6878,Marcin Moszczak,1
6879,Adam Moszczyński,10
6880,Anna Moszkowicz,1
6881,Tomasz Moszkowski,7
6882,Katarzyna Motak,1
6883,Michał Motak,1
6884,Monika Motak,329
6885,Ewelina Motyka,2
6886,Jacek Motyka,196
6887,Joanna Motyka,2
6888,Kacper Motyka,1
6889,Kamil Motyka,1
6890,Urszula Motyka,1
6891,Wojciech Motyka,2
6892,Łukasz Motyl,2
6893,Maciej Motyl,0
6894,Mateusz Motyl,3
6895,Dariusz Motylski,1
6896,Vasyl Movchan,6
6897,Wasyl Mowczan,1
6898,Bartosz Możdżeń,2
6899,Marek Możdżeń,5
6900,Mirosława Możdżeń,1
6901,Maciej Moździerz,24
6902,Marcin Moździerz,42
6903,Włodzimierz Mozgawa,247
6904,Alina Mreńca-Kolasińska,42
6905,Dawid Mrocheń,26
6906,Katarzyna Mroczek,1
6907,Krzysztof Mroczka,5
6908,Marcin Mroczkowski,69
6909,Paulina Mrowczyk,14
6910,Stanisław Mrowec,99
6911,Dawid Mrowiec,1
6912,Karolina Mrowiec,1
6913,Jakub Mrówka,28
6914,Jan Mrówka,17
6915,Natalia Mrówka,4
6916,Rafał Mrówka,25
6917,Hubert Mróz,3
6918,Józef Mróz,13
6919,Maciej Mróz,2
6920,Paweł Mróz,1
6921,Piotr Mróz,2
6922,Radosław Mróz,65
6923,Wiesław Mróz,12
6924,Adam Mrozek,26
6925,Wojciech Mrożek,1
6926,Szymon Mrugał,1
6927,Barbara Mrzygłód,93
6928,Wojciech Mrzygłód,1
6929,Michał Mstowski,0
6930,Aleksandra Mucha,1
6931,Jacek Mucha,126
6932,Janusz Mucha,130
6933,Justyna Mucha,4
6934,Kamil Mucha,45
6935,Magdalena Mucha,1
6936,Mateusz Mucha,1
6937,Michał Mucha,5
6938,Michał Mucha,1
6939,Paulina Mucha,2
6940,Paweł Mucha,1
6941,Kinga Mudlaff,3
6942,Paulina Mudrak,1
6943,Barbara Muir,54
6944,Jakub Mukawa,5
6945,Mentari Mukti,9
6946,Rafał Mularczyk,6
6947,Sebastian Mularz,15
6948,Stanisław Mularz,32
6949,Hubert Mulawa,0
6950,Bartłomiej Mulewicz,1
6951,Piotr Mulewicz,1
6952,Klaus Müller,43
6953,Ludwika Müller,19
6954,Małgorzata Multan,4
6955,Hubert Multana,1
6956,Alicja Muniak,1
6957,Joanna Muniak,1
6958,Juan Munoz,1
6959,Fryderyk Muras,1
6960,Lourenço Paulina Muras,1
6961,Mykyta Muravytskyi,1
6962,Elżbieta Murawska,1
6963,Magdalena Murdzek,3
6964,Radosław Murdzek,4
6965,Wiktor Muroń,11
6966,Wojciech Murowany,1
6967,Bogdan Muryn,348
6968,Paweł Murzyn,72
6969,Radosław Murzyn,1
6970,Bartłomiej Muś,2
6971,Malwina Mus-Frosik,3
6972,Angelika Musiał,28
6973,Joanna Musiał,2
6974,Magdalena Musiał,5
6975,Małgorzata Musiał,26
6976,Mariusz Musiał,1
6977,Michał Musiał,19
6978,Michał M. Musiał,26
6979,Szymon Musiał,1
6980,Marcin Musiałowski,1
6981,Tomasz Musielak,3
6982,Michał Musioł,6
6983,Patrycja Musioł,6
6984,Krzysztof Muszka,203
6985,Anna Muszyńska,1
6986,Anna Muszyńska,1
6987,Julia Muszyńska,1
6988,Marek Muszyński,44
6989,Michał Muszyński,3
6990,Piotr Muszyński,1
6991,Maciej Muzyka,5
6992,Wacław Muzykiewicz,85
6993,Marcin Mycek,14
6994,Rafał Mycielski,2
6995,Kamila Myczkowska,6
6996,Piotr Mydłowski,2
6997,Józef Myjak,27
6998,Adam Myrcik,1
6999,Małgorzata Myrta,5
7000,Andrzej Myśko,10
7001,Michał Mysłek,1
7002,Katarzyna Myślińska,3
7003,Igor Myśliwiec,0
7004,Jakub Myśliwiec,1
7005,Maciej Myśliwiec,16
7006,Wojciech Myśliwiec,3
7007,Anna Mysłowska-Płaszewska,6
7008,Krzysztof Mystkowski,3
7009,Andrzej Mysza,1
7010,Stanisław Mysza,14
7011,Michał Myszak,1
7012,Artur Myszewski,2
7013,Barbara Myszka,3
7014,Marcin Myszka,21
7015,Anna Myszor,1
7016,Aleksandra Mytnik,1
7017,Patrycja Mytnik,1
7018,Karolina Mżyk,1
7019,Daniel Nabagło,9
7020,Tomasz Nabagło,17
7021,Jerzy Nabielec,93
7022,Sylwia Nabożna,5
7023,Maciej Nabożny,3
7024,Marian Nabożny,14
7025,Mateusz Nabywaniec,2
7026,Krzysztof Nachyła,3
7027,Alona Nad,28
7028,Franciszek Nadachowski,28
7029,Rafał Nadolski,3
7030,Michał Nadstawny,1
7031,Beata Naglik,24
7032,Kamila Nagoda,1
7033,Stanisław Nagy,256
7034,Jakub Najbar,1
7035,Mikołaj Najda,2
7036,Mateusz Najdek,2
7037,Jadwiga Najder,1
7038,Joanna Najman,2
7039,Marcin Nakielski,2
7040,Mateusz Naklicki,4
7041,Konrad Nakonieczny,1
7042,Przemysław Nałęcki,4
7043,Tomir Nałęcki,5
7044,Tomasz Nałęcz,4
7045,Grzegorz Jacek Nalepa,269
7046,Jacek Nalepa,29
7047,Michał Nalepa,1
7048,Kinga Nalepka,54
7049,Paweł Nalepka,2
7050,Tatyana Nam,1
7051,Aneta Napieraj,68
7052,Sebastian Napieraj,107
7053,Jolanta Napora,4
7054,Maciej Napora,2
7055,Ramesh Narina,12
7056,Piotr Narloch,25
7057,Łukasz Naróg,4
7058,Agha Weam Nasan,1
7059,Jakub Naspiński,1
7060,Paweł Naspiński,3
7061,Mahmoud Ahmed Nasr,2
7062,Małgorzata Natanek,1
7063,Malwina Natkaniec,1
7064,Marek Natkaniec,242
7065,Lucyna Natkaniec-Nowak,165
7066,Andrii Naumov,6
7067,Jakub Nawała,12
7068,Ewelina Nawara,2
7069,Jerzy Nawara,2
7070,Edward Nawarecki,148
7071,Adil Nawaz,4
7072,Maria Nawojczyk,42
7073,Kamil Nawojowski,5
7074,Wojciech Naworyta,158
7075,Stanisław Nawrat,244
7076,Agata Nawrocka,104
7077,Martyna Nawrocka,1
7078,Natalia Nawrocka,9
7079,Bartłomiej Nawrocki,1
7080,Maciej Nawrocki,4
7081,Marcin Nawrocki,43
7082,Piotr Nawrocki,57
7083,Weronika Nawrot,6
7084,Hashim Yousif Nayyef,20
7085,Marzena Nazarko,3
7086,Antony Ogutu Ndolo,0
7087,Jarosław Nęcki,136
7088,Anna Nędza,2
7089,Michał Nędzka,7
7090,Ilona Nejman,28
7091,Aleksandra Ner,1
7092,Joanna Ner-Kluza,54
7093,Andrzej Neścior,1
7094,Elena Neverova-Dziopak,74
7095,Roman Ney,45
7096,Anh Quan Nguyen,1
7097,Dinh Chau Nguyen,136
7098,Duc Trung Nguyen,5
7099,Phu Minh Vuong Nguyen,5
7100,Minh Nguyen-Quang,8
7101,Quang Wiktor Nguyen,1
7102,Thi Thu Trang Nguyen,4
7103,Van Kieu Nguyen,6
7104,Viet Nghia Nguyen,10
7105,Marek Nieć,115
7106,Michał Nieć,4
7107,Halina Nieciąg,21
7108,Patrycja Nieczaj,4
7109,Michał Niedbała,0
7110,Zbigniew Niedbalski,173
7111,Janina Niedoba,1
7112,Tomasz Niedoba,170
7113,Wiesław Niedoba,7
7114,Anita Niedojadło,2
7115,Zygmunt Niedojadło,52
7116,Agata Niedzielska,2
7117,Magdalena Niedziółka,8
7118,Michał Niedźwiecki,7
7119,Wojciech Niedźwiedź,3
7120,Jerzy Niedźwiedzki,44
7121,Monika Niejadlik,2
7122,Magda Niejodek,1
7123,Mariusz Niekurzak,78
7124,Żaneta Niemasz,2
7125,Bartosz Niemczura,1
7126,Anna Niemczyk,45
7127,Beata Niemczyk,2
7128,Joanna Niemczyk,1
7129,Kamelia Niemczyk,1
7130,Arkadiusz Niemiec,3
7131,Barbara Niemiec,8
7132,Bożena Niemiec,1
7133,Halina Niemiec,43
7134,Katarzyna Niemiec,1
7135,Małgorzata Niemiec,1
7136,Marcin Niemiec,110
7137,Paweł Niemiec,2
7138,Wiktor Niemiec,35
7139,Antoni Niepokólczycki,2
7140,Magdalena Niepsuj,21
7141,Bartosz Nieroda,1
7142,Jolanta Nieroda,37
7143,Paweł Nieroda,71
7144,Piotr Niestój,1
7145,Małgorzata Niesyt,14
7146,Grzegorz Nieużyła,1
7147,Szymon Niewczas,1
7148,Ewa Niewiara,152
7149,Jakub Niewiedział,18
7150,Witold Niewiem,16
7151,Jerzy Niewodniczański,18
7152,Leszek Niewolak,6
7153,Janusz Niewolski,24
7154,Gabriela Niezgoda,1
7155,Marian Maksymilian Niezgoda,14
7156,Maciej Nikiel,1
7157,Marek Nikiel,1
7158,Piotr Nikiel,39
7159,Mateusz Nikodem,5
7160,Darin Nikolow,56
7161,Izabela Nimirska,1
7162,Mehr Un Nisa,0
7163,Natalia Nitarska,0
7164,Magdalena Nitefor,2
7165,Arkadiusz Nitka,2
7166,Jacek Niwicki,3
7167,Magdalena Nizio,3
7168,Jacek Nizioł,120
7169,Łukasz Nizioł,1
7170,Marcin Nizioł,1
7171,Stanisław Nizioł,26
7172,Bartosz Niziołek,1
7173,Alicja Niżnik,1
7174,Barbara Niżnik,6
7175,Dariusz Niżnik,4
7176,Marcin Niżnik,3
7177,Donatille Nkunzi,2
7178,Jerzy Nocoń,19
7179,Łukasz Nocuń,1
7180,Marek Nocuń,214
7181,Wiesława Nocuń-Wczelik,173
7182,Adam Nodzeński,60
7183,Joanna Nodzyńska,1
7184,Salam Nofal,2
7185,Klemens Noga,18
7186,Marian Noga,49
7187,Piotr Noga,89
7188,Magdalena Nogaj,4
7189,Maria Nogaj,3
7190,Robert Nogieć,1
7191,Mateusz Nogły,1
7192,Mikihiro Nomura,1
7193,Jan Norwisz,43
7194,Przemysław Nosal,10
7195,Bartłomiej Nosek,1
7196,Justyna Nosek,1
7197,Katarzyna Nosek,23
7198,Konrad Nosek,5
7199,Michał Nosek,1
7200,Szymon Nosek,1
7201,A. Novikov,1
7202,Agnieszka Nowaczek,49
7203,Marlena Nowaczyk,7
7204,Sławomir Nowaczyk,4
7205,Gabriela Nowaczyk-Wąsowicz,2
7206,Adrian Nowak,1
7207,Agnieszka Nowak,13
7208,Alicja Nowak,25
7209,Andrzej Piotr Nowak,100
7210,Barbara Nowak,6
7211,Bartłomiej Nowak,2
7212,Bartosz Nowak,1
7213,Marta Nowak-Bator,8
7214,Bernard Nowak,100
7215,Dariusz Nowak,3
7216,Dominik Nowak,3
7217,Dominika Nowak,2
7218,Anna Nowak-Dudek,1
7219,Edward Nowak,10
7220,Elżbieta Nowak,16
7221,Iwona Nowak,5
7222,Jacek Nowak,4
7223,Jakub Nowak,45
7224,Jakub Nowak,1
7225,Jakub Nowak,1
7226,Jakub Nowak,1
7227,Janusz Nowak,7
7228,Jarosław Nowak,53
7229,Kamil Nowak,7
7230,Łukasz Nowak,2
7231,Łukasz Nowak,1
7232,Maciej Nowak,3
7233,Maja Nowak,4
7234,Maksymilian Nowak,1
7235,Małgorzata Nowak,3
7236,Marcin Nowak,13
7237,Marcin Nowak,1
7238,Marcin Nowak,1
7239,Marcin Nowak,1
7240,Mariusz Karol Nowak,3
7241,Martyna Nowak,2
7242,Mateusz Nowak,3
7243,Michał Nowak,10
7244,Michał Nowak,5
7245,Michał Nowak,1
7246,Michał Nowak,1
7247,Michał Andrzej Nowak,7
7248,Michał Piotr Nowak,0
7249,Mikołaj Nowak,17
7250,Miłosz Nowak,2
7251,Paulina Nowak,2
7252,Paulina Nowak,4
7253,Paweł Nowak,1
7254,Paweł Nowak,2
7255,Paweł Nowak,1
7256,Paweł Nowak,0
7257,Piotr Nowak,14
7258,Przemysław Nowak,2
7259,Przemysław Nowak,2
7260,Rafał Nowak,14
7261,Remigiusz Nowak,31
7262,Dagmara Nowak-Senderowska,38
7263,Stanisław Nowak,47
7264,Stanisław Nowak,100
7265,Wiesław Nowak,173
7266,Wiktor Nowak,5
7267,Wiktor Nowak,1
7268,Wojciech Janusz Nowak,221
7269,Anna Nowakowska,3
7270,Ewa Elżbieta Nowakowska,1
7271,Margarita Nowakowska,4
7272,Andrzej Nowakowski,40
7273,Jerzy Nowakowski,58
7274,Paweł Nowakowski,2
7275,Piotr Nowakowski,85
7276,Tomasz Nowakowski,3
7277,Katarzyna Nowicka-Dunal,56
7278,Małgorzata Nowicka,2
7279,Olga Nowicka,1
7280,Maria Nowicka-Skowron,15
7281,Dawid Nowicki,3
7282,Paweł Nowicki,10
7283,Mateusz Nowik,4
7284,Alicja Nowińska,12
7285,Justyna Nowińska-Jarzębińska,14
7286,Michał Nowiński,1
7287,Maciej Nowobilski,3
7288,Sebastian Nowocień,0
7289,Anna Noworol,1
7290,Filip Noworolnik,2
7291,Małgorzata Noworyta,1
7292,Radosław Noworyta,1
7293,Tomasz Nowosiad,1
7294,Maciej Nowosielski,39
7295,Michał Nowosielski,2
7296,Piotr Nowosielski,0
7297,Natalia Nowosińska,1
7298,Michał Nowotarski,2
7299,Paweł Nowotarski,1
7300,Andrzej Nowotnik,6
7301,Adrian Nowotny,1
7302,Koç Osman Nuri,2
7303,Anna Nyczyk-Malinowska,46
7304,Piotr Nyczyk,6
7305,Justyna Nyk,5
7306,Antoni Nykliński,16
7307,Aleksandra Nyrek,1
7308,Mariusz Nyznar,1
7309,Colin J. Oates,22
7310,Katarzyna Obal,18
7311,Monika Obal,2
7312,Weronika Obałek,1
7313,Dorota Obłąkowska,30
7314,Agnieszka Obłąkowska-Mucha,797
7315,Jan Obłąkowski,30
7316,Ryszard Obłąkowski,14
7317,Władysław Oborski,1
7318,Monika Oboz,3
7319,Dariusz Obracaj,285
7320,Anna Obrączka,13
7321,Beata Obrok,1
7322,Jacek Obrzud,85
7323,Kazimierz Obrzud,3
7324,Łukasz Obrzut,1
7325,Marek Obrzut,14
7326,Paulina Obrzut,2
7327,Adam K. Obuchowicz,2
7328,Mateusz Ocetkiewicz,1
7329,Marcin Ochab,7
7330,Adrian Ochałek,2
7331,Agnieszka Ochałek,37
7332,Mateusz Ochman,2
7333,Wojciech Ochmanek,1
7334,Andrzej Ochoński,7
7335,Janusz Ochoński,20
7336,Włodzimierz Ochoński,462
7337,Zofia Ociepa,13
7338,Piotr Ociepka,1
7339,Daria Oczkiewicz,1
7340,Marcin Oczko,2
7341,Michał Oczko,1
7342,Agnieszka Oczkowicz,1
7343,Julia Oczkowska,3
7344,Michał Odlanicki-Poczobutt,5
7345,Victoria Effiong Odokwo,3
7346,Szczepan Odrobina,11
7347,Krzysztof Odrzywołek,3
7348,Tomasz Odrzywołek,1
7349,Maja Odziemczyk,0
7350,Bronisława Odziewa,5
7351,Mateusz Odziomek,18
7352,Mikołaj Oettingen,97
7353,Weronika Ofierska,3
7354,Onyebuchi Ofili,1
7355,Joanna Ogarek,1
7356,Anna Ogiela,1
7357,Ewelina Ogiela,2
7358,Lidia Ogiela,271
7359,Marek Ogiela,494
7360,Urszula Ogiela,89
7361,Longin Ogłaza,9
7362,Kacper Ogłoza,1
7363,Sylwia Ogonek,1
7364,Ewa Ogórek,1
7365,Miłosz Ogórek,1
7366,Marta Ogórkiewicz,2
7367,Bartosz Ogorzałek,0
7368,Maciej Ogorzałek,45
7369,Michał Ogorzałek,1
7370,Agnieszka Ogrodnik,336
7371,Piotr Ogrodnik,14
7372,Romuald Ogrodnik,71
7373,Wojciech Ojczyk,27
7374,Paulina Okas,1
7375,Paweł Okas,1
7376,Joanna Oknińska,1
7377,Tomasz Okólski,1
7378,Maciej Okoń,3
7379,Ryszard Okoń,6
7380,Anna Okońska-Walkowicz,3
7381,Wiktoria Okońska,1
7382,Olga Okrzesik,20
7383,Andrzej Olajossy,34
7384,Olushola Tomilayo Olapade,4
7385,Ewa Olbińska,1
7386,Karolina L. Olbrich,33
7387,Piotr Olchowy,22
7388,Karina Olczyk,1
7389,Łukasz Olczyk,1
7390,Krzysztof Olech,2
7391,Maciej Olęcki,2
7392,Aleksander Olędzki,1
7393,Mateusz Olejarczyk,2
7394,Izabela Olejarczyk-Wożeńska,40
7395,Justyna Olejarka-Połcik,22
7396,Aneta Olejarz,1
7397,Ewa Olejarz-Mieszaniec,16
7398,Piotr Olejarz,0
7399,Ewa Olejnik,163
7400,Tomasz Olejnik,1
7401,Bartłomiej Olek,10
7402,Małgorzata Olek,1
7403,Natalia Oleksa,2
7404,Jakub Oleksiak,8
7405,Zbigniew Oleksiak,22
7406,Konrad Oleksik,16
7407,Paweł Oleksik,6
7408,Martyna Oleksy,1
7409,Piotr Oleksy,3
7410,Wacław Oleksy,47
7411,Robert Oleniacz,150
7412,Andrzej Oleś,18
7413,Edyta Oleś,2
7414,Paweł Oleś,1
7415,Stanisław Oleś,1
7416,Arkadiusz Olesek,1
7417,Marta Olesek,1
7418,Michał Olesiak,1
7419,Sebastian Olesiak,31
7420,Grzegorz Oleszek,4
7421,Karol Oleszek,1
7422,Krzysztof Oleszko,13
7423,Paweł Oleszkowicz,1
7424,Andrzej Olijnyk,40
7425,Krzysztof Olipra,1
7426,Marek Oliszewski,3
7427,Łukasz Oliwa,1
7428,Kamil Oliwko,2
7429,Stanisław Olkiewicz,10
7430,Jolanta Olko,9
7431,Tadeusz Olkuski,168
7432,Yulian Olshevskyy,1
7433,Janusz Olszak,43
7434,Anna Olszewska,39
7435,Anna Olszewska,1
7436,Dajana Olszewska,2
7437,Danuta Olszewska,124
7438,Dorota Olszewska,14
7439,Irena Olszewska,11
7440,Magdalena Olszewska,1
7441,Maciej Olszewski,6
7442,Mateusz Olszewski,3
7443,Miłosz Olszewski,4
7444,Ryszard Olszewski,73
7445,Barbara Olszowska-Sobieraj,24
7446,Daniel Olszowski,1
7447,Rafał Olszowski,9
7448,Anna Olszowy,3
7449,Sabina Olszyk,34
7450,Grzegorz Olszyna,73
7451,Oluwalana Oluwapelumi,1
7452,Elżbieta Omyła,1
7453,Marek Onak,7
7454,Bogusław Onderka,54
7455,Zbigniew Onderka,18
7456,Zdzisław Onderka,18
7457,Andrzej Oniszczuk,4
7458,Klaudia Onyszkiewicz,1
7459,Bogusław Onyszko,1
7460,Mateusz Opala,1
7461,Andrzej Opaliński,46
7462,Bartłomiej Opar,0
7463,Piotr Opido,6
7464,Gabriela Opiła,8
7465,Janusz Opiła,69
7466,Łukasz Opioła,20
7467,Bartosz Opitek,4
7468,Adrian Oponowicz,15
7469,Piotr Oprocha,168
7470,Iwona Oprzędkiewicz,8
7471,Krzysztof Oprzędkiewicz,165
7472,Leszek Opyrchał,54
7473,Tomasz Oraczewski,1
7474,Beata Orchel,8
7475,Marcin Orchel,14
7476,Anna Orchel-Szeląg,10
7477,Katarzyna Ordon-Harłacz,1
7478,Jerzy Ordon,2
7479,Klaudia Ordon,26
7480,Laura Ordon,1
7481,Julia Ordonowska,0
7482,Maciej Ordowski,2
7483,Jadwiga Orewczyk,21
7484,Martyna Orkisz,1
7485,Paweł Orkisz,42
7486,Beata Orlecka-Sikora,27
7487,Robert Orlewski,1
7488,Wacław Orlewski,37
7489,Bartłomiej Orlicki,1
7490,Wojciech Orligóra,2
7491,Maria Orlikowska,6
7492,Agnieszka Orlińska-Gondor,13
7493,Michał Orliński,33
7494,Monika Orlof-Naturalna,12
7495,Grzegorz Orłowicz,5
7496,Monika Orłowska,0
7497,Jadwiga Orłowska-Puzio,11
7498,Filip Orłowski,0
7499,Mateusz Orłowski,5
7500,Zygmunt Orłowski,27
7501,Weronika Ormaniec,1
7502,Roman Ornacki,11
7503,Maurycy Ornat,5
7504,Marta Orocz,1
7505,Roman Oros,1
7506,Katarzyna Ortyl,1
7507,Łukasz Ortyl,93
7508,Ewa Oruba-Brożek,5
7509,Rajmund Oruba,50
7510,Aleksandra Orzechowska,41
7511,Agnieszka Orzechowska-Zięba,45
7512,Dariusz Orzechowski,3
7513,Michał Orzechowski,26
7514,Patryk Orzechowski,46
7515,Tadeusz Orzechowski,26
7516,Tomasz Marcin Orzechowski,37
7517,Tomasz Stanisław Orzechowski,19
7518,Agnieszka Orzeszek,1
7519,Emilia Orzińska,2
7520,Piotr Osada,18
7521,Magdalena Osiadły,12
7522,Bogumiła Osiak,1
7523,Edyta Osika,17
7524,Jan Osika,35
7525,Mariusz Osika,12
7526,Wojciech Osikowicz,1
7527,Alicja Osiniak,2
7528,Przemysław Osiniak,0
7529,Dominik Osiński,2
7530,Honorata Osip,21
7531,Jarosław Oskroba,1
7532,Agata Osmenda,2
7533,Dawid Osowski,3
7534,Alicja Ossera,0
7535,Monika Ossowska,2
7536,Andrzej Ossowski,19
7537,Beata Ostachowicz,90
